,timestamp,T1,T1_Rad,Toutdoor,CoolingPower,HeatingPower,FanPower,PumpPower,TotalHVACPower,TotalHVACEnergy,HeatingSetpoint,CoolingSetpoint,FanControlInput,u_CoolingSetpoint,u_HeatingSetpoint,u_FanOverride,PMV,PPD,Reward
2019-01-02 06:25:00,2019-01-02 06:25:00,20.86762073317567,16.382358327454824,1.32981749999999,0.0,3744.0600717992324,34.615671250595064,0.0,3778.6757430498274,74146806.57408331,21.0,25.0,0.3786223720602777,25.0,21.0,0.3786223720602777,0.0,0.0,-3.7786757430498272
2019-01-02 06:30:00,2019-01-02 06:30:00,20.8967638035719,16.397733578063708,1.7271466666666697,0.0,2919.8116161482676,58.11543367346943,0.0,2977.927049821737,75058461.94343542,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-2.977927049821737
2019-01-02 06:35:00,2019-01-02 06:35:00,20.864976575921787,16.414876121972725,2.1208091666666746,0.0,3818.844317363597,30.085280192701386,0.0,3848.929597556298,76083183.0848393,21.0,25.0,0.36132668749834806,25.0,21.0,0.36132668749834806,0.0,0.0,-3.8489295975562983
2019-01-02 06:40:00,2019-01-02 06:40:00,20.903256150006484,16.43665057094256,2.4901800000000094,0.0,2736.1896967863,58.11543367346943,0.0,2794.3051304597693,76947705.0861307,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-2.7943051304597692
2019-01-02 06:45:00,2019-01-02 06:45:00,20.86009335567462,16.458889941451844,2.8146341666666785,0.0,3956.9555970814176,24.75871918768701,0.0,3981.7143162691045,77952503.25089292,21.0,25.0,0.3386034749773046,25.0,21.0,0.3386034749773046,0.0,0.0,-3.9817143162691044
2019-01-02 06:50:00,2019-01-02 06:50:00,20.86505352220769,16.480583686393686,3.0735466666666866,0.0,3816.668058772453,58.11543367346943,0.0,3874.7834924459225,79100042.0847886,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-3.8747834924459226
2019-01-02 06:55:00,2019-01-02 06:55:00,20.83285839620197,16.50096425064953,3.2462924999999814,0.0,4727.237279136183,58.11543367346943,0.0,4785.352712809653,80499353.17389315,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.785352712809653
2019-01-02 07:00:00,2019-01-02 07:00:00,20.843434526180204,16.52212202866997,3.3167100411522483,0.0,4428.1144110649475,58.11543367346943,0.0,4486.229844738417,81861558.41963236,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-4.486229844738418
2019-01-02 07:05:00,2019-01-02 07:05:00,20.88504686363882,16.546208406709013,3.31571924897122,0.0,3251.1998162757977,58.11543367346943,0.0,3309.315249949267,82888138.41529438,21.0,25.0,0.45,25.0,21.0,0.45,0.0,0.0,-3.3093152499492673
2019-01-02 07:10:00,2019-01-02 07:10:00,20.890557154875523,16.568609261937638,3.2622577777777906,0.0,3095.353195439744,41.53560585551882,0.0,3136.888801295263,83823596.81188606,21.0,25.0,0.40233597726412995,25.0,21.0,0.40233597726412995,0.0,0.0,-3.136888801295263
2019-01-02 07:15:00,2019-01-02 07:15:00,20.89523735505685,16.58930892765602,3.167104948559654,0.0,2962.9838973820333,35.84430784864113,0.0,2998.8282052306745,84719356.81871161,21.0,25.0,0.3830499579356683,25.0,21.0,0.3830499579356683,0.0,0.0,-2.9988282052306743
2019-01-02 07:20:00,2019-01-02 07:20:00,20.894991338411046,16.608175672526443,3.041040082304505,0.0,2969.941943930014,31.439630862800193,0.0,3001.3815747928143,85602514.86659457,21.0,25.0,0.3666692573010266,25.0,21.0,0.3666692573010266,0.0,0.0,-3.001381574792814
2019-01-02 07:25:00,2019-01-02 07:25:00,20.90003216618601,16.62567784220846,2.8948424999999816,0.0,2827.373077567438,31.661642733645035,0.0,2859.034720301083,86467680.36836272,21.0,25.0,0.3675303155613392,25.0,21.0,0.3675303155613392,0.0,0.0,-2.859034720301083
2019-01-02 07:30:00,2019-01-02 07:30:00,20.89442776424977,16.64200204709124,2.739291522633721,0.0,2985.881415158033,27.317372162104128,0.0,3013.1987873201374,87342494.24484728,21.0,25.0,0.3498874183489704,25.0,21.0,0.3498874183489704,0.0,0.0,-3.0131987873201376
2019-01-02 07:35:00,2019-01-02 07:35:00,20.90529265499913,16.659426676153487,2.5851664711934177,0.0,2678.591575782187,32.17416105181461,0.0,2710.765736834002,88188633.81818992,21.0,25.0,0.36950282512580657,25.0,21.0,0.36950282512580657,0.0,0.0,-2.710765736834002
2019-01-02 07:40:00,2019-01-02 07:40:00,20.88813424464024,16.6802098753314,2.443246666666653,0.0,3163.879949568931,23.227852544910785,0.0,3187.107802113842,89074210.88362305,21.0,25.0,0.33147570750304567,25.0,21.0,0.33147570750304567,0.0,0.0,-3.1871078021138417
2019-01-02 07:45:00,2019-01-02 07:45:00,20.914314089076015,16.709767350594177,2.3243114300411776,0.0,2423.439904920786,38.27802777270403,0.0,2461.7179326934897,89887359.67165524,21.0,25.0,0.3915301437591552,25.0,21.0,0.3915301437591552,0.0,0.0,-2.4617179326934897
2019-01-02 07:50:00,2019-01-02 07:50:00,20.875507232576467,16.751671745143312,2.239140082304516,0.0,3521.007563493856,17.202292537767754,0.0,3538.209856031624,90798389.12782478,21.0,25.0,0.2999006882339472,25.0,21.0,0.2999006882339472,0.0,0.0,-3.538209856031624
2019-01-02 07:55:00,2019-01-02 07:55:00,20.873290897277002,16.806901237801753,2.1985119444444194,0.0,3583.691794185804,52.758256914653,0.0,3636.450051100457,91880184.09298962,21.0,25.0,0.4357246859823647,25.0,21.0,0.4357246859823647,0.0,0.0,-3.636450051100457
2019-01-02 08:00:00,2019-01-02 08:00:00,20.851772517827953,16.929906337749344,2.208814732510291,0.0,4192.292425067985,55.6264726042988,0.0,4247.918897672284,93123380.08365546,21.0,25.0,0.44348185953049324,25.0,21.0,0.44348185953049324,0.0,0.0,-4.247918897672284
2019-01-02 08:05:00,2019-01-02 08:05:00,20.856570640520886,17.051560521110844,2.236984125514425,0.0,4056.5879448638384,58.11543367346943,0.0,4114.703378537308,94371733.8913265,21.0,25.0,0.45,25.0,21.0,0.45,-0.6764538413270696,14.616977571687599,-18.731680950224906
2019-01-02 08:10:00,2019-01-02 08:10:00,20.905878280664183,17.184568484496253,2.274648888888862,0.0,2662.028425659472,58.11543367346943,0.0,2720.1438593329412,95264046.18238883,21.0,25.0,0.45,25.0,21.0,0.45,-0.6579296203214837,14.09247348919827,-16.812617348531212
2019-01-02 08:15:00,2019-01-02 08:15:00,20.89286898587949,17.324049045172444,2.3227272325102604,0.0,3029.968076135686,22.79962113940699,0.0,3052.767697275093,96054787.76478511,21.0,25.0,0.3294260176753596,25.0,21.0,0.3294260176753596,-0.6477322932947519,13.810085518442818,-16.862853215717912
2019-01-02 08:20:00,2019-01-02 08:20:00,20.930703637656507,17.468283559857923,2.382137366255165,0.0,1959.8971167856737,33.620465542197806,0.0,1993.5175823278714,96738857.42070526,21.0,25.0,0.3749585494217911,25.0,21.0,0.3749585494217911,-0.6298447335390872,13.32562829443684,-15.319145876764711
2019-01-02 08:25:00,2019-01-02 08:25:00,20.878668185466722,17.61338112822051,2.4537975000000074,0.0,3431.6068756886652,9.13656221172265,0.0,3440.743437900388,97493063.52459346,21.0,25.0,0.2425372682022271,25.0,21.0,0.2425372682022271,-0.6247007874410713,13.188881996203065,-16.629625434103453
2019-01-02 08:30:00,2019-01-02 08:30:00,20.89081964270565,17.753699670010405,2.5386258436213893,0.0,3087.929297213913,48.8407306652154,0.0,3136.770027879128,98458151.35886225,21.0,25.0,0.4246613508664723,25.0,21.0,0.4246613508664723,-0.6107872945539069,12.824759669097915,-15.961529696977044
2019-01-02 08:35:00,2019-01-02 08:35:00,20.867073886258652,17.888917293629333,2.6375406069959126,0.0,3759.526449250253,35.587018846414146,0.0,3795.113468096667,99535439.7431995,21.0,25.0,0.3821312505302217,25.0,21.0,0.3821312505302217,-0.6024263323815398,12.609990771924572,-16.405104240021238
2019-01-02 08:40:00,2019-01-02 08:40:00,20.95221916566811,18.018953581795984,2.7514600000000087,0.0,1351.3771326190658,58.11543367346943,0.0,1409.4925662925352,100458158.92606074,21.0,25.0,0.45,25.0,21.0,0.45,-0.578953562759466,12.023258083826278,-13.432750650118813
2019-01-02 08:45:00,2019-01-02 08:45:00,21.125229694521238,18.14258441114157,2.8813022325102793,0.0,0.0,3.189007131460992,0.0,3.189007131460992,101384028.31908357,21.0,25.0,0.1672329201616094,25.0,21.0,0.1672329201616094,-0.5434644739010561,11.181551093089169,-11.18474010022063
2019-01-02 08:50:00,2019-01-02 08:50:00,20.908733203642385,18.254682466402755,3.0279855144032695,0.0,2581.2831293062964,3.189007131460992,0.0,2584.4721364377574,101806115.57576358,21.0,25.0,0.1672329201616094,25.0,21.0,0.1672329201616094,-0.5646154425051348,11.676619969157002,-14.26109210559476
2019-01-02 08:55:00,2019-01-02 08:55:00,20.778715841148312,18.367747210240907,3.192428055555581,0.0,6258.54186651239,20.787223874479256,0.0,6279.329090386869,102015190.16225153,21.0,25.0,0.31943378725165417,25.0,21.0,0.31943378725165417,-0.5732969274602847,11.885438170054996,-18.164767260441867
2019-01-02 09:00:00,2019-01-02 09:00:00,20.890923904514523,18.443986767819183,3.3806785185184935,0.0,3084.9804783771347,58.11543367346943,0.0,3143.095912050604,103167459.80870755,21.0,25.0,0.45,25.0,21.0,0.45,-0.5506226896942175,11.346928304993114,-14.490024217043718
