,timestamp,T1,T1_Rad,Toutdoor,CoolingPower,HeatingPower,FanPower,PumpPower,TotalHVACPower,TotalHVACEnergy,HeatingSetpoint,CoolingSetpoint,FanControlInput,u_CoolingSetpoint,u_HeatingSetpoint,u_FanOverride,PMV,PPD,Reward
2019-01-01 00:00:00,2019-01-01 00:00:00,22.881940052299626,20.43848581900079,9.480000000000018,0.0,0.0,55.488629940699276,0.0,55.488629940699276,1253695.7764703634,22.0,23.0,0.44311523981621986,25.0,21.0,0.44311523981621986,0.0,0.0,-0.09248104990116546
2019-01-01 00:05:00,2019-01-01 00:05:00,21.91102306916065,20.840612418154194,9.430000000000007,0.0,2516.5192560624555,154.33827747327115,0.0,2670.857533535727,1323775.0310426755,22.0,23.0,0.6231700448652882,25.0,21.0,0.6231700448652882,0.0,0.0,-4.451429222559545
2019-01-01 00:10:00,2019-01-01 00:10:00,21.971418921882787,21.07617458408356,9.374461403508747,0.0,808.3537245272395,203.11105775563595,0.0,1011.4647822828754,1912341.4028810842,22.0,23.0,0.6829043441633723,25.0,21.0,0.6829043441633723,0.0,0.0,-1.6857746371381257
2019-01-01 00:15:00,2019-01-01 00:15:00,21.949908055616447,21.22408513571321,9.265537061403506,0.0,1416.7418613530085,233.86843894665844,0.0,1650.610300299667,2406851.716032346,22.0,23.0,0.7157684614545181,25.0,21.0,0.7157684614545181,0.0,0.0,-2.7510171671661117
2019-01-01 00:20:00,2019-01-01 00:20:00,21.960272536043135,21.29608313307625,9.100505263157913,0.0,1123.6050412042625,48.01286664956413,0.0,1171.6179078538266,2768409.242866106,22.0,23.0,0.42224828890790267,25.0,21.0,0.42224828890790267,0.0,0.0,-1.9526965130897112
2019-01-01 00:25:00,2019-01-01 00:25:00,21.946973571398246,21.29806067760086,8.889727850877193,0.0,1499.7373745950656,138.02195145694523,0.0,1637.759326052011,3178840.0615096125,22.0,23.0,0.6003871759232392,25.0,21.0,0.6003871759232392,0.0,0.0,-2.7295988767533514
2019-01-01 00:30:00,2019-01-01 00:30:00,21.952654807108672,21.256009006596912,8.643566666666686,0.0,1339.0559605628057,129.11696444759116,0.0,1468.1729250103967,3628312.716510834,22.0,23.0,0.587187031379494,25.0,21.0,0.587187031379494,0.0,0.0,-2.446954875017328
2019-01-01 00:35:00,2019-01-01 00:35:00,21.87409584586385,21.185175093154612,8.372383552631561,0.0,3560.9255715275085,15.77884882085755,0.0,3576.704420348366,4146244.6845190385,22.0,23.0,0.29138825393723466,25.0,21.0,0.29138825393723466,0.0,0.0,-5.961174033913943
2019-01-01 00:40:00,2019-01-01 00:40:00,21.942738832118664,21.102483881225112,8.086540350877215,0.0,1619.507778462027,3.042984632016366,0.0,1622.5507630940435,4621054.969080033,22.0,23.0,0.16434912764052945,25.0,21.0,0.16434912764052945,0.0,0.0,-2.7042512718234057
2019-01-01 00:45:00,2019-01-01 00:45:00,21.91007532536497,21.014054797602853,7.796398903508759,0.0,2543.3241310917188,31.604620518627907,0.0,2574.928751610347,5409871.626007977,22.0,23.0,0.36730954383458037,25.0,21.0,0.36730954383458037,0.0,0.0,-4.291547919350578
2019-01-01 00:50:00,2019-01-01 00:50:00,21.95722044151279,20.923252860914374,7.5123210526315916,0.0,1209.926906709012,63.40571955156954,0.0,1273.3326262605815,6133929.385724108,22.0,23.0,0.4632600303230657,25.0,21.0,0.4632600303230657,0.0,0.0,-2.122221043767636
2019-01-01 00:55:00,2019-01-01 00:55:00,21.937161814524018,20.826764629502634,7.244668640350881,0.0,1777.2416094217217,35.85304232329229,0.0,1813.094651745014,6591954.923768375,22.0,23.0,0.3830810690439031,25.0,21.0,0.3830810690439031,0.0,0.0,-3.0218244195750232
2019-01-01 01:00:00,2019-01-01 01:00:00,21.950971665895963,20.725337736598817,7.0038035087719095,0.0,1386.6599544576045,63.76675534167831,0.0,1450.426709799283,7033077.001096526,22.0,23.0,0.46413764306017746,25.0,21.0,0.46413764306017746,0.0,0.0,-2.4173778496654714
2019-01-01 01:05:00,2019-01-01 01:05:00,21.931083959972852,20.61983911674804,6.800087500000018,0.0,1949.1405260203355,138.21134446762298,0.0,2087.3518704879584,7588473.182651303,22.0,23.0,0.6006616664731615,25.0,21.0,0.6006616664731615,0.0,0.0,-3.4789197841465973
2019-01-01 01:10:00,2019-01-01 01:10:00,21.934270724614066,20.513567105803077,6.641806627680296,0.0,1859.0098088950963,143.4031861292595,0.0,2002.4129950243557,8186279.243685517,22.0,23.0,0.6080905947740054,25.0,21.0,0.6080905947740054,0.0,0.0,-3.3373549917072594
2019-01-01 01:15:00,2019-01-01 01:15:00,21.93654008039755,20.409057206008015,6.5151126705653155,0.0,1794.8260089582104,43.236793919464475,0.0,1838.0628028776748,8717587.002455292,22.0,23.0,0.407755518150412,25.0,21.0,0.407755518150412,0.0,0.0,-3.0634380047961245
2019-01-01 01:20:00,2019-01-01 01:20:00,21.942071655785753,20.306931032076875,6.411284210526333,0.0,1638.3774121201134,65.92030874063354,0.0,1704.297720860747,9215119.778474035,22.0,23.0,0.469304909004896,25.0,21.0,0.469304909004896,0.0,0.0,-2.8404962014345783
2019-01-01 01:25:00,2019-01-01 01:25:00,21.923826397988194,20.207874189508743,6.325350487329445,0.0,2154.404905384425,5.62209022454774,0.0,2160.026995608973,9761134.712096501,22.0,23.0,0.2051307132000126,25.0,21.0,0.2051307132000126,0.0,0.0,-3.6000449926816214
2019-01-01 01:30:00,2019-01-01 01:30:00,21.906271417777475,20.109306547262975,6.252340740740749,0.0,2650.9093961926233,18.771295311135628,0.0,2669.6806915037587,10583754.392226368,22.0,23.0,0.3087545977265622,25.0,21.0,0.3087545977265622,0.0,0.0,-4.4494678191729315
2019-01-01 01:35:00,2019-01-01 01:35:00,21.79127465198752,20.010263101224552,6.187284210526343,0.0,5903.343176110508,236.0319952478512,0.0,6139.375171358359,12097525.022907985,22.0,23.0,0.7179689212452672,25.0,21.0,0.7179689212452672,0.0,0.0,-10.232291952263932
2019-01-01 01:40:00,2019-01-01 01:40:00,21.901069304053863,19.924213429139115,6.125210136452267,0.0,2798.039885345299,13.886459365072138,0.0,2811.926344710371,12983340.944675248,22.0,23.0,0.2792246899579062,25.0,21.0,0.2792246899579062,0.0,0.0,-4.686543907850618
2019-01-01 01:45:00,2019-01-01 01:45:00,21.955298287176845,19.844965192387463,6.061147758284619,0.0,1264.2908677255973,20.841452578796055,0.0,1285.1323203043933,13437935.652888177,22.0,23.0,0.3197113205247516,25.0,21.0,0.3197113205247516,0.0,0.0,-2.141887200507322
2019-01-01 01:50:00,2019-01-01 01:50:00,21.951899495915598,19.769461326816668,5.990126315789496,0.0,1360.4182973366358,32.37244835342707,0.0,1392.7907456900627,13903538.628576275,22.0,23.0,0.37026034517934686,25.0,21.0,0.37026034517934686,0.0,0.0,-2.321317909483438
2019-01-01 01:55:00,2019-01-01 01:55:00,21.908591187891318,19.69640189561767,5.907175048732938,0.0,2585.2997364071684,130.15919763300334,0.0,2715.4589340401717,14514165.447740974,22.0,23.0,0.588762725443924,25.0,21.0,0.588762725443924,0.0,0.0,-4.525764890066953
2019-01-01 02:00:00,2019-01-01 02:00:00,21.91497969387035,19.62612874037592,5.8073231968811,0.0,2404.6147188183763,187.5841877019856,0.0,2592.198906520362,15261765.371631484,22.0,23.0,0.6650394808125398,25.0,21.0,0.6650394808125398,0.0,0.0,-4.32033151086727
2019-01-01 02:05:00,2019-01-01 02:05:00,21.925185836082733,19.559389610884864,5.685600000000022,0.0,2115.9561511954375,58.89504109081921,0.0,2174.8511922862567,15952562.931398157,22.0,23.0,0.45200328989435334,25.0,21.0,0.45200328989435334,0.0,0.0,-3.6247519871437612
2019-01-01 02:10:00,2019-01-01 02:10:00,21.91532646555561,19.44074807842378,5.535091314706506,0.0,2394.8070347908683,45.54149439455352,0.0,2440.3485291854217,16655573.48504944,22.0,23.0,0.41487549022450926,25.0,21.0,0.41487549022450926,0.0,0.0,-4.06724754864237
2019-01-01 02:15:00,2019-01-01 02:15:00,21.776810648698415,19.3300924977043,5.337946956898406,0.0,6312.42609741856,249.26816505642373,0.0,6561.694262474984,18229901.37262184,22.0,23.0,0.7311463086200257,25.0,21.0,0.7311463086200257,0.0,0.0,-10.936157104124973
2019-01-01 02:20:00,2019-01-01 02:20:00,21.82730337547281,19.230217216733536,5.099490058479546,0.0,4884.348976526616,155.08750145452024,0.0,5039.436477981136,19885417.75348956,22.0,23.0,0.6241767954904953,25.0,21.0,0.6241767954904953,0.0,0.0,-8.399060796635226
2019-01-01 02:25:00,2019-01-01 02:25:00,21.805745273192997,19.135384387072293,4.830352523283523,0.0,5494.073081410185,181.9887176235099,0.0,5676.061799033695,21554695.659436494,22.0,23.0,0.6583601078482736,25.0,21.0,0.6583601078482736,0.0,0.0,-9.460102998389491
2019-01-01 02:30:00,2019-01-01 02:30:00,21.939852203726275,19.056752528361415,4.541166255144049,0.0,1701.1497936003004,12.879284499832634,0.0,1714.0290781001331,22349298.00916573,22.0,23.0,0.2722813061549664,25.0,21.0,0.2722813061549664,0.0,0.0,-2.8567151301668887
2019-01-01 02:35:00,2019-01-01 02:35:00,21.88976842719819,18.975162207517997,4.242563157894722,0.0,3117.6606448996317,102.29512513518871,0.0,3219.9557700348205,23073612.426789165,22.0,23.0,0.543334145378044,25.0,21.0,0.543334145378044,0.0,0.0,-5.366592950058034
2019-01-01 02:40:00,2019-01-01 02:40:00,21.87466128789572,18.896707883041017,3.945175135369311,0.0,3544.933271636219,24.95109602328488,0.0,3569.884367659504,23926165.310907084,22.0,23.0,0.33947820354558933,25.0,21.0,0.33947820354558933,0.0,0.0,-5.949807279432506
2019-01-01 02:45:00,2019-01-01 02:45:00,21.83785916723798,18.81770701660878,3.659634091401358,0.0,4585.801330642996,79.19520988423018,0.0,4664.996540527226,25107870.82744806,22.0,23.0,0.49890170807406714,25.0,21.0,0.49890170807406714,0.0,0.0,-7.774994234212043
2019-01-01 02:50:00,2019-01-01 02:50:00,22.094230647076984,18.740312056012044,3.3965719298245745,0.0,0.0,3.9898979234526584,0.0,3.9898979234526584,26509995.513164017,22.0,23.0,0.1815281627488552,25.0,21.0,0.1815281627488552,0.0,0.0,-0.0066498298724210975
2019-01-01 02:55:00,2019-01-01 02:55:00,21.313887916661656,18.665199540056676,3.1666205544726154,0.0,7070.707070707072,228.82628076100417,0.0,7299.533351468076,27658331.61001301,22.0,23.0,0.710587101662815,25.0,21.0,0.710587101662815,0.0,0.0,-12.16588891911346
2019-01-01 03:00:00,2019-01-01 03:00:00,21.788854490312985,18.600763596167496,2.980411869179136,0.0,5971.792193168088,87.81330449994095,0.0,6059.605497668029,28769331.78354318,22.0,23.0,0.5163792624854567,25.0,21.0,0.5163792624854567,0.0,0.0,-10.099342496113382
2019-01-01 03:05:00,2019-01-01 03:05:00,21.865015759698736,18.537289823543233,2.848577777777791,0.0,3817.7360893286914,547.7073453052967,0.0,4365.443434633988,29947629.393376227,22.0,23.0,0.950527912472975,25.0,21.0,0.950527912472975,0.0,0.0,-7.275739057723313
2019-01-01 03:10:00,2019-01-01 03:10:00,21.90089193092149,18.47736677983397,2.776108612580856,0.0,2803.0564991902133,81.14891376845877,0.0,2884.2054129586722,31015578.64714331,22.0,23.0,0.5029709740465441,25.0,21.0,0.5029709740465441,0.0,0.0,-4.807009021597787
2019-01-01 03:15:00,2019-01-01 03:15:00,21.863291581653357,18.421008733770805,2.7179291409465236,0.0,3866.5007209151604,196.17434519760167,0.0,4062.675066112762,31984353.33166635,22.0,23.0,0.6750398683501184,25.0,21.0,0.6750398683501184,0.0,0.0,-6.771125110187937
2019-01-01 03:20:00,2019-01-01 03:20:00,21.89567258390963,18.365861441428308,2.6618412698412612,0.0,2950.67439447513,114.50136196494363,0.0,3065.1757564400737,33018988.72175253,22.0,23.0,0.5641382802727493,25.0,21.0,0.5641382802727493,0.0,0.0,-5.108626260733456
2019-01-01 03:25:00,2019-01-01 03:25:00,21.890250445957065,18.312499685159935,2.607693434009434,0.0,3104.027791113312,87.67257418541833,0.0,3191.7003652987305,33993474.21730565,22.0,23.0,0.5161032637945863,25.0,21.0,0.5161032637945863,0.0,0.0,-5.319500608831217
2019-01-01 03:30:00,2019-01-01 03:30:00,21.885507265127956,18.26052150400824,2.5553340681951795,0.0,3238.1783600174167,42.838746379407425,0.0,3281.017106396824,34943674.39284031,22.0,23.0,0.4065003624935523,25.0,21.0,0.4065003624935523,0.0,0.0,-5.468361843994707
2019-01-01 03:35:00,2019-01-01 03:35:00,21.836147396021488,18.19833247014168,2.504611607142863,0.0,4634.215062018521,209.14852844053394,0.0,4843.363590459056,36563003.96498655,22.0,23.0,0.6896048234936738,25.0,21.0,0.6896048234936738,0.0,0.0,-8.072272650765093
2019-01-01 03:40:00,2019-01-01 03:40:00,21.821399095796608,18.145771518161837,2.455374485596735,0.0,5051.338704742414,84.81052269740462,0.0,5136.149227439819,38197449.542545125,22.0,23.0,0.5104249944428358,25.0,21.0,0.5104249944428358,0.0,0.0,-8.560248712399698
2019-01-01 03:45:00,2019-01-01 03:45:00,21.806336580241464,18.095817744373676,2.4074711383009912,0.0,5477.349245695977,110.11391629368605,0.0,5587.463161989663,39769072.89966982,22.0,23.0,0.5568387148012441,25.0,21.0,0.5568387148012441,0.0,0.0,-9.312438603316105
2019-01-01 03:50:00,2019-01-01 03:50:00,21.88969673988595,18.05409331377558,2.360749999999996,0.0,3119.688164841853,137.0589105753254,0.0,3256.747075417178,40869298.58189701,22.0,23.0,0.5989875255851935,25.0,21.0,0.5989875255851935,0.0,0.0,-5.4279117923619635
2019-01-01 03:55:00,2019-01-01 03:55:00,21.880187259995637,18.01359951475797,2.3150595054380005,0.0,3388.643151638554,125.83336758557779,0.0,3514.476519224132,41935732.54847152,22.0,23.0,0.5821666094940913,25.0,21.0,0.5821666094940913,0.0,0.0,-5.857460865373554
2019-01-01 04:00:00,2019-01-01 04:00:00,22.098681927544476,17.960863365960336,2.2702480893591996,0.0,0.0,3.1530702748295205,0.0,3.1530702748295205,43616651.45551754,22.0,23.0,0.1665323216035636,25.0,21.0,0.1665323216035636,0.0,0.0,-0.005255117124715867
2019-01-01 04:05:00,2019-01-01 04:05:00,21.541685451171816,17.935361717512365,2.226164186507958,0.0,7070.707070707072,106.2002454994752,0.0,7176.907316206547,44502226.18458475,22.0,23.0,0.5501619192060755,25.0,21.0,0.5501619192060755,0.0,0.0,-11.961512193677578
2019-01-01 04:10:00,2019-01-01 04:10:00,21.83012459567192,17.896645525325653,2.182773280423305,0.0,4804.556890087153,73.76014910495681,0.0,4878.31703919211,46116721.44756603,22.0,23.0,0.4872172035695467,25.0,21.0,0.4872172035695467,0.0,0.0,-8.130528398653517
2019-01-01 04:15:00,2019-01-01 04:15:00,21.813481662418383,17.863362738834667,2.1409182870370387,0.0,5275.26611341948,86.44003792375285,0.0,5361.706151343233,47616608.530809954,22.0,23.0,0.5136733118961927,25.0,21.0,0.5136733118961927,0.0,0.0,-8.936176918905387
2019-01-01 04:20:00,2019-01-01 04:20:00,21.869359302432144,17.836670310437626,2.100457142857124,0.0,3694.8884160605617,37.80537766143713,0.0,3732.6937937219986,48715169.23849701,22.0,23.0,0.38991195069730605,25.0,21.0,0.38991195069730605,0.0,0.0,-6.221156322869998
2019-01-01 04:25:00,2019-01-01 04:25:00,21.847657672830564,17.813370692370313,2.060968220899497,0.0,4308.671879539591,170.68465600298777,0.0,4479.356535542579,49629602.81229926,22.0,23.0,0.644436573544869,25.0,21.0,0.644436573544869,0.0,0.0,-7.465594225904298
2019-01-01 04:30:00,2019-01-01 04:30:00,21.85760758484207,17.78676014113728,2.022029894179923,0.0,4027.2602266888885,307.68333547895514,0.0,4334.943562167844,50881353.72617537,22.0,23.0,0.784302039642401,25.0,21.0,0.784302039642401,0.0,0.0,-7.224905936946406
2019-01-01 04:35:00,2019-01-01 04:35:00,21.871088845322845,17.762525147339716,1.9832205357142811,0.0,3645.9720514750934,55.912803957291445,0.0,3701.884855432385,52055515.073889054,22.0,23.0,0.4442414828962704,25.0,21.0,0.4442414828962704,0.0,0.0,-6.169808092387308
2019-01-01 04:40:00,2019-01-01 04:40:00,21.87568177935026,17.741951600818197,1.9441185185185077,0.0,3516.070887063378,7.905523304944501,0.0,3523.9764103683224,53111176.101583645,22.0,23.0,0.2308577309826954,25.0,21.0,0.2308577309826954,0.0,0.0,-5.8732940172805375
2019-01-01 04:45:00,2019-01-01 04:45:00,21.872797200869968,17.71914004880574,1.9043022156084817,0.0,3597.654924889793,18.632165724492303,0.0,3616.2870906142853,54259739.124826275,22.0,23.0,0.3079898934672294,25.0,21.0,0.3079898934672294,0.0,0.0,-6.0271451510238085
2019-01-01 04:50:00,2019-01-01 04:50:00,21.84492601924501,17.69755350892109,1.8633500000000254,0.0,4385.930768828048,57.452299957346995,0.0,4443.383068785395,55506960.6850765,22.0,23.0,0.4482818537768454,25.0,21.0,0.4482818537768454,0.0,0.0,-7.405638447975659
2019-01-01 04:55:00,2019-01-01 04:55:00,22.024720417787194,17.676569696116303,1.820840244709018,0.0,0.0,9.0936234945367,0.0,9.0936234945367,56812909.440222666,22.0,23.0,0.24214951687981337,25.0,21.0,0.24214951687981337,0.0,0.0,-0.015156039157561167
2019-01-01 05:00:00,2019-01-01 05:00:00,21.94269458194242,17.66144150140991,1.7763513227513386,0.0,1620.7592985982487,15.33892597901139,0.0,1636.0982245772602,57572843.82829538,22.0,23.0,0.28865315238333983,25.0,21.0,0.28865315238333983,0.0,0.0,-2.726830374295434
2019-01-01 05:05:00,2019-01-01 05:05:00,21.923734767122653,17.651356577718957,1.7294616071428663,0.0,2156.996485419915,192.56452526278468,0.0,2349.5610106827,58410149.853316054,22.0,23.0,0.6708737213434286,25.0,21.0,0.6708737213434286,0.0,0.0,-3.9159350178045
2019-01-01 05:10:00,2019-01-01 05:10:00,21.870637807892592,17.62986037632328,1.6788341750841482,0.0,3658.7286656640576,189.9844099004478,0.0,3848.7130755645053,59646959.712843455,22.0,23.0,0.6678639589369535,25.0,21.0,0.6678639589369535,0.0,0.0,-6.414521792607509
2019-01-01 05:15:00,2019-01-01 05:15:00,21.865551452309433,17.609968781057944,1.616363110269333,0.0,3802.585187207969,176.52121344939704,0.0,3979.106400657366,60835370.86450744,22.0,23.0,0.6516998997563074,25.0,21.0,0.6516998997563074,0.0,0.0,-6.63184400109561
2019-01-01 05:20:00,2019-01-01 05:20:00,21.85222466637606,17.58969307664853,1.5418181818182006,0.0,4179.504385323563,287.0647675304379,0.0,4466.569152854001,62093705.987188056,22.0,23.0,0.7663761553830908,25.0,21.0,0.7663761553830908,0.0,0.0,-7.444281921423335
2019-01-01 05:25:00,2019-01-01 05:25:00,21.755946860795234,17.567767079761722,1.4571722432659726,0.0,6902.5130280135845,24.762998520551893,0.0,6927.276026534137,63386026.522683084,22.0,23.0,0.33862298209172653,25.0,21.0,0.33862298209172653,0.0,0.0,-11.545460044223562
2019-01-01 05:30:00,2019-01-01 05:30:00,21.832262598051784,17.539750575522476,1.3643981481481546,0.0,4744.088135909135,172.1672218271956,0.0,4916.255357736331,65047819.37948111,22.0,23.0,0.6462970544999022,25.0,21.0,0.6462970544999022,0.0,0.0,-8.19375892956055
2019-01-01 05:35:00,2019-01-01 05:35:00,21.976116579584186,17.51575836058953,1.265468750000025,0.0,675.4906784270574,12.340419885582843,0.0,687.8310983126403,66510555.4907296,22.0,23.0,0.26841084755774935,25.0,21.0,0.26841084755774935,0.0,0.0,-1.1463851638544005
2019-01-01 05:40:00,2019-01-01 05:40:00,21.983140263735265,17.497057273056157,1.162356902356919,0.0,476.84102566926407,95.26626591761855,0.0,572.1072915868826,67643630.80229428,22.0,23.0,0.5305932658439332,25.0,21.0,0.5305932658439332,0.0,0.0,-0.9535121526448044
2019-01-01 05:45:00,2019-01-01 05:45:00,21.849909570442378,17.48062757792144,1.0570354587542283,0.0,4244.981846074157,61.58933964060448,0.0,4306.571185714762,68766744.46284756,22.0,23.0,0.4587934425572789,25.0,21.0,0.4587934425572789,0.0,0.0,-7.1776186428579365
2019-01-01 05:50:00,2019-01-01 05:50:00,22.10566978554789,17.45801218549184,0.9514772727272884,0.0,0.0,4.903981040407958,0.0,4.903981040407958,70209987.19858585,22.0,23.0,0.19546546699595505,25.0,21.0,0.19546546699595505,0.0,0.0,-0.008173301734013263
2019-01-01 05:55:00,2019-01-01 05:55:00,21.573218373405723,17.468271363903625,0.8476551978114344,0.0,7070.707070707072,27.962562059275758,0.0,7098.669632766348,70671501.09703618,22.0,23.0,0.35262059434427495,25.0,21.0,0.35262059434427495,0.0,0.0,-11.831116054610579
2019-01-01 06:00:00,2019-01-01 06:00:00,21.8050582395029,17.435251246429516,0.747542087542115,0.0,5513.504337291767,216.95907911138355,0.0,5730.46341640315,72547584.47578898,22.0,23.0,0.6980844472493557,25.0,21.0,0.6980844472493557,0.0,0.0,-9.550772360671917
2019-01-01 06:05:00,2019-01-01 06:05:00,21.797636807771482,17.412375810171625,0.6531107954545519,0.0,5723.403416564135,61.22778758186329,0.0,5784.631204145999,74219970.2178637,22.0,23.0,0.45789391803392765,25.0,21.0,0.45789391803392765,0.0,0.0,-9.641052006909998
2019-01-01 06:10:00,2019-01-01 06:10:00,21.871100071321223,17.392569115205674,0.5671012148512204,0.0,3645.6545484906655,182.95691069999708,0.0,3828.6114591906626,75666774.85492177,22.0,23.0,0.6595255512574288,25.0,21.0,0.6595255512574288,0.0,0.0,-6.381019098651104
2019-01-01 06:15:00,2019-01-01 06:15:00,21.86363807379371,17.374579445522215,0.49686460039583835,0.0,3856.7009432082355,191.1297922519627,0.0,4047.830735460198,76991853.8021466,22.0,23.0,0.669203415249533,25.0,21.0,0.669203415249533,0.0,0.0,-6.7463845591003295
2019-01-01 06:20:00,2019-01-01 06:20:00,21.846619607140553,17.35604650669262,0.4411597051596914,0.0,4338.0313131964695,257.2693065970651,0.0,4595.300619793535,78311949.59181653,22.0,23.0,0.7388869758561871,25.0,21.0,0.7388869758561871,0.0,0.0,-7.658834366322558
2019-01-01 06:25:00,2019-01-01 06:25:00,21.862150262135913,17.33722633788517,0.3967041274228791,0.0,3898.780464842873,176.82218445077046,0.0,4075.6026492936435,79616326.6637097,22.0,23.0,0.6520700750980842,25.0,21.0,0.6520700750980842,0.0,0.0,-6.7926710821560725
2019-01-01 06:30:00,2019-01-01 06:30:00,21.8660158820407,17.318783007591037,0.36021546546544414,0.0,3789.4498008691157,64.2321512312979,0.0,3853.6819521004136,80851470.53071587,22.0,23.0,0.4652640626510818,25.0,21.0,0.4652640626510818,0.0,0.0,-6.422803253500689
2019-01-01 06:35:00,2019-01-01 06:35:00,21.86410834036883,17.302233644588625,0.32841131756754294,0.0,3843.400474416933,33.06586884169422,0.0,3876.466343258627,81947246.44388051,22.0,23.0,0.3728853597235789,25.0,21.0,0.3728853597235789,0.0,0.0,-6.460777238764378
2019-01-01 06:40:00,2019-01-01 06:40:00,21.87614318246085,17.286879997277936,0.298009282009275,0.0,3503.0211021173523,26.2908547515769,0.0,3529.311956868929,82971155.75054246,22.0,23.0,0.34544872019342554,25.0,21.0,0.34544872019342554,0.0,0.0,-5.882186594781548
2019-01-01 06:45:00,2019-01-01 06:45:00,21.321392289679807,17.235531926445162,0.26572695707068306,0.0,7070.707070707072,315.6644690479218,0.0,7386.371539754993,84633637.50920811,22.0,23.0,0.7910256866259389,25.0,21.0,0.7910256866259389,0.0,0.0,-12.310619232924989
2019-01-01 06:50:00,2019-01-01 06:50:00,21.685962365866203,17.20375696970808,0.22828194103192345,0.0,7070.707070707072,313.48433164127994,0.0,7384.191402348351,86848894.92991269,22.0,23.0,0.7892004044533728,25.0,21.0,0.7892004044533728,0.0,0.0,-12.306985670580586
2019-01-01 06:55:00,2019-01-01 06:55:00,21.98390707501153,17.186181293430025,0.18239183217309574,0.0,455.15343401734066,18.758330130333654,0.0,473.9117641476743,88462785.65697046,22.0,23.0,0.308683496592318,25.0,21.0,0.308683496592318,0.0,0.0,-0.7898529402461238
2019-01-01 07:00:00,2019-01-01 07:00:00,21.8793360848137,17.18487809145222,0.1247742287742426,0.0,3412.7167931478425,23.728784994487736,0.0,3436.4455781423303,89438474.474249,22.0,23.0,0.3338416512808567,25.0,21.0,0.3338416512808567,0.0,0.0,-5.7274092969038835
2019-01-01 07:05:00,2019-01-01 07:05:00,21.95573785920959,17.180145124930107,0.052146729115463586,0.0,1251.8585274054922,6.6526078382946245,0.0,1258.5111352437868,90562617.32176058,22.0,23.0,0.21753435280279285,25.0,21.0,0.21753435280279285,0.0,0.0,-2.0975185587396448
