,timestamp,T1,Toutdoor,CoolingPower,HeatingPower,FanPower,PumpPower,TotalHVACPower,TotalHVACEnergy,HeatingSetpoint,CoolingSetpoint,FanControlInput,u_CoolingSetpoint,u_HeatingSetpoint,u_FanOverride,PMV,PPD,Reward
2019-01-02 09:00:00,2019-01-02 09:00:00,21.857597999967822,-12.800000000000011,0.0,4027.5313140413846,5.231953892668184,0.0,4032.7632679340527,126461794.81200685,22.0,23.0,0.2,25.0,21.0,0.2,-0.24359615785424463,6.231512923015686,-10.264276190949738
2019-01-02 09:05:00,2019-01-02 09:05:00,21.857992272187005,-12.800000000000011,0.0,4016.3801805695616,5.231953892668184,0.0,4021.6121344622297,127669950.00431556,22.0,23.0,0.2,25.0,21.0,0.2,-0.2435045685873889,6.23058473440156,-10.252196868863791
2019-01-02 09:10:00,2019-01-02 09:10:00,21.85839244307533,-12.800000000000011,0.0,4005.0622160512344,5.231953892668184,0.0,4010.2941699439025,128874717.99214771,22.0,23.0,0.2,25.0,21.0,0.2,-0.24341160882383192,6.229643017158125,-10.239937187102027
2019-01-02 09:15:00,2019-01-02 09:15:00,21.85879741459695,-12.800000000000011,0.0,3993.6084760458675,5.231953892668184,0.0,3998.8404299385356,130076070.83113313,22.0,23.0,0.2,25.0,21.0,0.2,-0.24331753362779807,6.228690369725712,-10.227530799664247
2019-01-02 09:20:00,2019-01-02 09:20:00,21.859205490256556,-12.800000000000011,0.0,3982.0669422388073,5.231953892668184,0.0,3987.2988961314754,131273974.4616162,22.0,23.0,0.2,25.0,21.0,0.2,-0.2432227370893557,6.227730793705078,-10.215029689836554
2019-01-02 09:25:00,2019-01-02 09:25:00,21.85961581975647,-12.800000000000011,0.0,3970.46166345336,5.231953892668184,0.0,3975.693617346028,132468408.70627674,22.0,23.0,0.2,25.0,21.0,0.2,-0.2431274167287705,6.226766295919447,-10.202459913265475
2019-01-02 09:30:00,2019-01-02 09:30:00,21.860024960624116,-12.800000000000011,0.0,3958.8900025502444,5.231953892668184,0.0,3964.1219564429125,133659350.6541679,22.0,23.0,0.2,25.0,21.0,0.2,-0.2430323722383947,6.22580496952628,-10.189926925969193
2019-01-02 09:35:00,2019-01-02 09:35:00,21.86042993112744,-12.800000000000011,0.0,3947.436291345083,5.231953892668184,0.0,3952.6682452377513,134846837.32109645,22.0,23.0,0.2,25.0,21.0,0.2,-0.24293829628725214,6.224853813080472,-10.177522058318223
2019-01-02 09:40:00,2019-01-02 09:40:00,21.8608314183532,-12.800000000000011,0.0,3936.0810970812067,5.231953892668184,0.0,3941.313050973875,136030917.5564165,22.0,23.0,0.2,25.0,21.0,0.2,-0.24284502926987012,6.223911202342634,-10.16522425331651
2019-01-02 09:45:00,2019-01-02 09:45:00,21.86122907255634,-12.800000000000011,0.0,3924.8343115378257,5.231953892668184,0.0,3930.066265430494,137211603.626154,22.0,23.0,0.2,25.0,21.0,0.2,-0.2427526524399148,6.2229779485241465,-10.15304421395464
2019-01-02 09:50:00,2019-01-02 09:50:00,21.86162183757432,-12.800000000000011,0.0,3913.7258059788637,5.231953892668184,0.0,3918.957759871532,138388931.02681643,22.0,23.0,0.2,25.0,21.0,0.2,-0.24266141115651407,6.222056518627014,-10.141014278498545
2019-01-02 09:55:00,2019-01-02 09:55:00,21.86200830345109,-12.800000000000011,0.0,3902.7954579489347,5.231953892668184,0.0,3908.0274118416028,139562900.08564013,22.0,23.0,0.2,25.0,21.0,0.2,-0.24257163296926526,6.221150205593574,-10.129177617435177
2019-01-02 10:00:00,2019-01-02 10:00:00,21.862389458626865,-12.799409259259278,0.0,3892.0153115634207,5.231953892668184,0.0,3897.247265456089,140733614.17109317,22.0,23.0,0.2,25.0,21.0,0.2,-0.24248308826818538,6.220256676236019,-10.117503941692108
2019-01-02 10:05:00,2019-01-02 10:05:00,21.862782019038377,-12.79338726851853,0.0,3880.912592853977,5.231953892668184,0.0,3886.144546746645,141901067.41353732,22.0,23.0,0.2,25.0,21.0,0.2,-0.24239189383255502,6.2193367519003715,-10.105481298647017
2019-01-02 10:10:00,2019-01-02 10:10:00,21.86317427047703,-12.782399999999996,0.0,3869.818612770819,5.231953892668184,0.0,3875.050566663487,143065141.61203226,22.0,23.0,0.2,25.0,21.0,0.2,-0.2423007709425384,6.218417898176639,-10.093468464840127
2019-01-02 10:15:00,2019-01-02 10:15:00,21.86356351445471,-12.768357175925928,0.0,3858.8096921899946,5.231953892668184,0.0,3864.0416460826627,144225869.5817329,22.0,23.0,0.2,25.0,21.0,0.2,-0.24221034647964554,6.217506431921379,-10.081548078004042
2019-01-02 10:20:00,2019-01-02 10:20:00,21.863944997646854,-12.753168518518521,0.0,3848.0202685738245,5.231953892668184,0.0,3853.2522224664926,145383265.335437,22.0,23.0,0.2,25.0,21.0,0.2,-0.2421217246881579,6.216613469572508,-10.069865692039
2019-01-02 10:25:00,2019-01-02 10:25:00,21.864313692601968,-12.738743750000026,0.0,3837.5925324695954,5.231953892668184,0.0,3842.8244863622635,146537478.0352356,22.0,23.0,0.2,25.0,21.0,0.2,-0.24203607350550496,6.215750752851861,-10.058575239214125
2019-01-02 10:30:00,2019-01-02 10:30:00,21.86466418828286,-12.72699259259258,0.0,3827.67952331308,5.231953892668184,0.0,3832.9114772057483,147688709.21670073,22.0,23.0,0.2,25.0,21.0,0.2,-0.24195464999034708,6.214930904756756,-10.047842381962504
2019-01-02 10:35:00,2019-01-02 10:35:00,21.864991475113015,-12.719824768518492,0.0,3818.422926096533,5.231953892668184,0.0,3823.654879989201,148837152.17445943,22.0,23.0,0.2,25.0,21.0,0.2,-0.24187861794781107,6.2141655944549115,-10.037820474444112
2019-01-02 10:40:00,2019-01-02 10:40:00,21.86529290156335,-12.719150000000013,0.0,3809.897733561808,5.231953892668184,0.0,3815.129687454476,149982930.62145752,22.0,23.0,0.2,25.0,21.0,0.2,-0.24180859339102276,6.213460968050171,-10.028590655504647
2019-01-02 10:45:00,2019-01-02 10:45:00,21.865563882517165,-12.72687800925928,0.0,3802.233625777152,5.231953892668184,0.0,3807.4655796698203,151126268.88456637,22.0,23.0,0.2,25.0,21.0,0.2,-0.24174564152916497,6.2128276868633066,-10.020293266533127
2019-01-02 10:50:00,2019-01-02 10:50:00,21.865795461133246,-12.744918518518546,0.0,3795.683927544567,5.231953892668184,0.0,3800.915881437235,152267468.02355668,22.0,23.0,0.2,25.0,21.0,0.2,-0.24169184317733802,6.212286619770069,-10.013202501207303
2019-01-02 10:55:00,2019-01-02 10:55:00,21.865979598559704,-12.775181250000003,0.0,3790.476000331596,5.231953892668184,0.0,3795.707954224264,153406903.91915593,22.0,23.0,0.2,25.0,21.0,0.2,-0.24164906589708932,6.211856481844066,-10.00756443606833
2019-01-02 11:00:00,2019-01-02 11:00:00,21.866104771306084,-12.819535185185202,0.0,3786.935761040052,5.231953892668184,0.0,3792.16771493272,154545022.88863188,22.0,23.0,0.2,25.0,21.0,0.2,-0.24161998677340732,6.211564126722976,-10.003731841655696
2019-01-02 11:05:00,2019-01-02 11:05:00,21.866112563747038,-12.878265509259279,0.0,3786.715368770651,5.231953892668184,0.0,3791.947322663319,155682548.26248556,22.0,23.0,0.2,25.0,21.0,0.2,-0.241618176495527,6.211545927761122,-10.003493250424441
2019-01-02 11:10:00,2019-01-02 11:10:00,21.86600838897334,-12.949599999999975,0.0,3789.6617260065054,5.231953892668184,0.0,3794.8936798991735,156820517.15534917,22.0,23.0,0.2,25.0,21.0,0.2,-0.24164237754227222,6.211789235449302,-10.006682915348476
2019-01-02 11:15:00,2019-01-02 11:15:00,21.865814775698823,-13.03162893518521,0.0,3795.1376570029915,5.231953892668184,0.0,3800.3696108956597,157959782.20430845,22.0,23.0,0.2,25.0,21.0,0.2,-0.24168735617998519,6.212241498105968,-10.012611109001627
2019-01-02 11:20:00,2019-01-02 11:20:00,21.86555442910202,-13.12244259259262,0.0,3802.5009950944072,5.231953892668184,0.0,3807.7329489870754,159100997.58963728,22.0,23.0,0.2,25.0,21.0,0.2,-0.24174783766352553,6.212849776665692,-10.020582725652767
2019-01-02 11:25:00,2019-01-02 11:25:00,21.86524685993936,-13.220131250000009,0.0,3811.199920906949,5.231953892668184,0.0,3816.431874799617,160244644.82691097,22.0,23.0,0.2,25.0,21.0,0.2,-0.24181928935672664,6.213568583536258,-10.030000458335875
2019-01-02 11:30:00,2019-01-02 11:30:00,21.864907776154496,-13.322785185185182,0.0,3820.7901693677936,5.231953892668184,0.0,3826.0221232604617,161391060.46330985,22.0,23.0,0.2,25.0,21.0,0.2,-0.24189806207811754,6.214361288742779,-10.04038341200324
2019-01-02 11:35:00,2019-01-02 11:35:00,21.864549750887818,-13.428494675925947,0.0,3830.9161365061595,5.231953892668184,0.0,3836.1480903988277,162540465.221851,22.0,23.0,0.2,25.0,21.0,0.2,-0.2419812349172718,6.215198556046772,-10.0513466464456
2019-01-02 11:40:00,2019-01-02 11:40:00,21.864184005333016,-13.535349999999994,0.0,3841.2604552278403,5.231953892668184,0.0,3846.4924091205085,163692979.77138382,22.0,23.0,0.2,25.0,21.0,0.2,-0.24206620105781781,6.216054175799243,-10.062546584919751
2019-01-02 11:45:00,2019-01-02 11:45:00,21.863821481865727,-13.641441435185186,0.0,3851.513644201647,5.231953892668184,0.0,3856.745598094315,164848604.51045215,22.0,23.0,0.2,25.0,21.0,0.2,-0.24215041847899535,6.216902555068984,-10.0736481531633
2019-01-02 11:50:00,2019-01-02 11:50:00,21.86347348644864,-13.744859259259272,0.0,3861.355938826332,5.231953892668184,0.0,3866.587892719,166007216.5319704,22.0,23.0,0.2,25.0,21.0,0.2,-0.2422312607195953,6.217717214078334,-10.084305106797334
2019-01-02 11:55:00,2019-01-02 11:55:00,21.863151531541746,-13.84369375,0.0,3870.461734172842,5.231953892668184,0.0,3875.6936880655103,167168661.0451206,22.0,23.0,0.2,25.0,21.0,0.2,-0.2423060533704646,6.218471154947011,-10.094164843012521
2019-01-02 12:00:00,2019-01-02 12:00:00,21.862863132605924,-13.937257407407401,0.0,3878.6184717516585,5.231953892668184,0.0,3883.8504256443266,168332663.93045914,22.0,23.0,0.2,25.0,21.0,0.2,-0.24237305057404004,6.219146713978759,-10.102997139623085
2019-01-02 12:05:00,2019-01-02 12:05:00,21.86255149262064,-14.03494606481479,0.0,3887.4325319415166,5.231953892668184,0.0,3892.6644858341847,169499163.99452603,22.0,23.0,0.2,25.0,21.0,0.2,-0.24244544670478152,6.219876924438466,-10.112541410272652
2019-01-02 12:10:00,2019-01-02 12:10:00,21.86222908620755,-14.13760000000002,0.0,3896.5510971602366,5.231953892668184,0.0,3901.7830510529047,170668422.46091276,22.0,23.0,0.2,25.0,21.0,0.2,-0.2425203437980903,6.220632592084769,-10.122415643137673
2019-01-02 12:15:00,2019-01-02 12:15:00,21.861896698585383,-14.243309490740728,0.0,3905.9519592012866,5.231953892668184,0.0,3911.1839130939547,171840484.4526936,22.0,23.0,0.2,25.0,21.0,0.2,-0.2425975594274804,6.221411899067277,-10.132595812161231
2019-01-02 12:20:00,2019-01-02 12:20:00,21.861558911166185,-14.350164814814832,0.0,3915.5055427745724,5.231953892668184,0.0,3920.7374966672405,173015453.32515743,22.0,23.0,0.2,25.0,21.0,0.2,-0.24267602929225193,6.22220412112091,-10.14294161778815
2019-01-02 12:25:00,2019-01-02 12:25:00,21.861220022211683,-14.456256250000024,0.0,3925.090280881705,5.231953892668184,0.0,3930.322234774373,174193298.24983838,22.0,23.0,0.2,25.0,21.0,0.2,-0.24275475487765372,6.222999184799818,-10.15332141957419
2019-01-02 12:30:00,2019-01-02 12:30:00,21.860883941422685,-14.559674074074053,0.0,3934.5955961260815,5.231953892668184,0.0,3939.8275500187497,175373927.357678,22.0,23.0,0.2,25.0,21.0,0.2,-0.2428328279421405,6.223787915652792,-10.163615465671542
2019-01-02 12:35:00,2019-01-02 12:35:00,21.860554362750406,-14.658508564814838,0.0,3943.917013119825,5.231953892668184,0.0,3949.148967012493,176557369.55007708,22.0,23.0,0.2,25.0,21.0,0.2,-0.24290939037138481,6.2245616340053544,-10.173710601017847
2019-01-02 12:40:00,2019-01-02 12:40:00,21.860235171074066,-14.750850000000014,0.0,3952.9446564910536,5.231953892668184,0.0,3958.1766103837217,177743549.75100312,22.0,23.0,0.2,25.0,21.0,0.2,-0.2429835397051222,6.225311200996842,-10.183487811380564
2019-01-02 12:45:00,2019-01-02 12:45:00,21.8599295931366,-14.834788657407387,0.0,3961.587264823472,5.231953892668184,0.0,3966.8192187161403,178932368.50296846,22.0,23.0,0.2,25.0,21.0,0.2,-0.24305452637683825,6.2260290133867215,-10.192848232102861
2019-01-02 12:50:00,2019-01-02 12:50:00,21.8596407593065,-14.908414814814819,0.0,3969.756302442397,5.231953892668184,0.0,3974.988256335065,180123702.70009077,22.0,23.0,0.2,25.0,21.0,0.2,-0.24312162321345318,6.22670768661618,-10.201695942951245
2019-01-02 12:55:00,2019-01-02 12:55:00,21.859371927787663,-14.969818750000002,0.0,3977.3596181267026,5.231953892668184,0.0,3982.5915720193707,181317396.54572222,22.0,23.0,0.2,25.0,21.0,0.2,-0.24318407334957007,6.227339529166727,-10.209931101186097
2019-01-02 13:00:00,2019-01-02 13:00:00,21.85912653656453,-15.0171314814815,0.0,3984.29997595265,5.231953892668184,0.0,3989.5319298453182,182513267.9074147,22.0,23.0,0.2,25.0,21.0,0.2,-0.24324107816035953,6.227916421369116,-10.217448351214435
2019-01-02 13:05:00,2019-01-02 13:05:00,21.858910924987867,-15.050067824074063,0.0,3990.3980811512233,5.231953892668184,0.0,3995.6300350438914,183711092.73544568,22.0,23.0,0.2,25.0,21.0,0.2,-0.24329116503254852,6.228423416263169,-10.22405345130706
2019-01-02 13:10:00,2019-01-02 13:10:00,21.858722767336474,-15.070400000000006,0.0,3995.719711695694,5.231953892668184,0.0,4000.951665588362,184910626.41884384,22.0,23.0,0.2,25.0,21.0,0.2,-0.24333487426233438,6.2288659407849565,-10.229817606373318
2019-01-02 13:15:00,2019-01-02 13:15:00,21.858558170548918,-15.080037731481468,0.0,4000.374974374048,5.231953892668184,0.0,4005.6069282667163,186111652.63436222,22.0,23.0,0.2,25.0,21.0,0.2,-0.24337311023393943,6.229253118311362,-10.234860046578078
2019-01-02 13:20:00,2019-01-02 13:20:00,21.85841284329007,-15.080890740740756,0.0,4004.4852402808942,5.231953892668184,0.0,4009.7171941735623,187313990.74039856,22.0,23.0,0.2,25.0,21.0,0.2,-0.24340686984413362,6.22959501924214,-10.239312213415703
2019-01-02 13:25:00,2019-01-02 13:25:00,21.858282156748885,-15.074868750000007,0.0,4008.181425284062,5.231953892668184,0.0,4013.41337917673,188517498.50806755,22.0,23.0,0.2,25.0,21.0,0.2,-0.24343722837968668,6.229902516624833,-10.243315895801562
2019-01-02 13:30:00,2019-01-02 13:30:00,21.85816125295645,-15.063881481481474,0.0,4011.6009264842564,5.231953892668184,0.0,4016.8328803769245,189722075.84333736,22.0,23.0,0.2,25.0,21.0,0.2,-0.2434653143559956,6.230187030047503,-10.247019910424427
2019-01-02 13:35:00,2019-01-02 13:35:00,21.858046266359224,-15.049838657407406,0.0,4014.8530726684035,5.231953892668184,0.0,4020.0850265610716,190927662.48886117,22.0,23.0,0.2,25.0,21.0,0.2,-0.2434920257462967,6.230457649535381,-10.250542676096453
2019-01-02 13:40:00,2019-01-02 13:40:00,21.857932040732692,-15.03465,0.0,4018.083696449121,5.231953892668184,0.0,4023.315650341789,192134241.36726174,22.0,23.0,0.2,25.0,21.0,0.2,-0.24351856034341784,6.230726507564199,-10.254042157905989
2019-01-02 13:45:00,2019-01-02 13:45:00,21.85781294369059,-15.020225231481504,0.0,4021.4520976398876,5.231953892668184,0.0,4026.6840515325557,193341818.7444556,22.0,23.0,0.2,25.0,21.0,0.2,-0.24354622654885347,6.231006862948647,-10.257690914481202
2019-01-02 13:50:00,2019-01-02 13:50:00,21.857682692244566,-15.008474074074059,0.0,4025.135976921361,5.231953892668184,0.0,4030.367930814029,194550418.4814234,22.0,23.0,0.2,25.0,21.0,0.2,-0.24357648389447906,6.231313512453198,-10.261681443267229
2019-01-02 13:55:00,2019-01-02 13:55:00,21.85753536426398,-15.001306250000027,0.0,4029.3028288975033,5.231953892668184,0.0,4034.5347827901714,195760181.41463736,22.0,23.0,0.2,25.0,21.0,0.2,-0.243610708079803,6.231660411089834,-10.266195193880005
2019-01-02 14:00:00,2019-01-02 14:00:00,21.857366723721725,-15.0,0.0,4034.072460395655,5.231953892668184,0.0,4039.304414288323,196971282.70222163,22.0,23.0,0.2,25.0,21.0,0.2,-0.24364988311816202,6.23205755229921,-10.271361966587534
2019-01-02 14:05:00,2019-01-02 14:05:00,21.857190371708498,-15.0,0.0,4039.0601941030905,5.231953892668184,0.0,4044.2921479957586,198183847.32053956,22.0,23.0,0.2,25.0,21.0,0.2,-0.24369084947832237,6.232472922185707,-10.276765070181465
2019-01-02 14:10:00,2019-01-02 14:10:00,21.856998980021388,-15.0,0.0,4044.4732923243937,5.231953892668184,0.0,4049.705246217062,199397957.11797354,22.0,23.0,0.2,25.0,21.0,0.2,-0.24373530948378624,6.232923794936028,-10.28262904115309
2019-01-02 14:15:00,2019-01-02 14:15:00,21.85679450268674,-15.0,0.0,4050.2564896679833,5.231953892668184,0.0,4055.4884435606514,200613744.24157774,22.0,23.0,0.2,25.0,21.0,0.2,-0.24378280920510761,6.23340558545388,-10.288894029014532
2019-01-02 14:20:00,2019-01-02 14:20:00,21.856577440940384,-15.0,0.0,4056.3956097669075,5.231953892668184,0.0,4061.6275636595756,201831320.32165045,22.0,23.0,0.2,25.0,21.0,0.2,-0.24383323219425912,6.233917130438314,-10.29554469409789
2019-01-02 14:25:00,2019-01-02 14:25:00,21.85634831725298,-15.0,0.0,4062.875875673293,5.231953892668184,0.0,4068.1078295659613,203050790.78188762,22.0,23.0,0.2,25.0,21.0,0.2,-0.24388645707039208,6.234457216647982,-10.302565046213942
2019-01-02 14:30:00,2019-01-02 14:30:00,21.85610794552366,-15.0,0.0,4069.6742680176726,5.231953892668184,0.0,4074.9062219103407,204272255.46964812,22.0,23.0,0.2,25.0,21.0,0.2,-0.243942294754747,6.2350239435924095,-10.30993016550275
2019-01-02 14:35:00,2019-01-02 14:35:00,21.855858004845288,-15.0,0.0,4076.7432973049813,5.231953892668184,0.0,4081.9752511976494,205495804.6870032,22.0,23.0,0.2,25.0,21.0,0.2,-0.24400035518739008,6.2356133693169085,-10.317588620514558
2019-01-02 14:40:00,2019-01-02 14:40:00,21.855600038635203,-15.0,0.0,4084.039311327606,5.231953892668184,0.0,4089.271265220274,206721514.48276213,22.0,23.0,0.2,25.0,21.0,0.2,-0.24406027982756504,6.2362218688617475,-10.325493134082022
2019-01-02 14:45:00,2019-01-02 14:45:00,21.855335604763184,-15.0,0.0,4091.518249122077,5.231953892668184,0.0,4096.750203014745,207949491.56839624,22.0,23.0,0.2,25.0,21.0,0.2,-0.244121706779186,6.236845780072258,-10.333595983087005
2019-01-02 14:50:00,2019-01-02 14:50:00,21.855066730532826,-15.0,0.0,4099.122772808959,5.231953892668184,0.0,4104.354726701627,209179738.4811245,22.0,23.0,0.2,25.0,21.0,0.2,-0.24418416510114102,6.23748032940081,-10.341835056102438
2019-01-02 14:55:00,2019-01-02 14:55:00,21.854795460105095,-15.0,0.0,4106.795067734697,5.231953892668184,0.0,4112.027021627366,210412270.55510435,22.0,23.0,0.2,25.0,21.0,0.2,-0.24424717993946704,6.238120698772988,-10.350147720400354
2019-01-02 15:00:00,2019-01-02 15:00:00,21.854514185325854,-15.002403703703692,0.0,4114.750314016244,5.231953892668184,0.0,4119.982267908913,211647066.88627255,22.0,23.0,0.2,25.0,21.0,0.2,-0.24431251862486106,6.238784859702008,-10.358767127610921
2019-01-02 15:05:00,2019-01-02 15:05:00,21.854154199621917,-15.028197685185205,0.0,4124.931727864984,5.231953892668184,0.0,4130.163681757653,212884589.04880133,22.0,23.0,0.2,25.0,21.0,0.2,-0.2443961412803098,6.239635136935334,-10.369798818692987
2019-01-02 15:10:00,2019-01-02 15:10:00,21.853747651334686,-15.079200000000014,0.0,4136.430063261407,5.231953892668184,0.0,4141.662017154075,214125354.22171372,22.0,23.0,0.2,25.0,21.0,0.2,-0.24449057992843926,6.240595744676327,-10.382257761830402
2019-01-02 15:15:00,2019-01-02 15:15:00,21.853295271418972,-15.151591203703731,0.0,4149.224646736149,5.231953892668184,0.0,4154.456600628818,215369783.94613838,22.0,23.0,0.2,25.0,21.0,0.2,-0.24459566468854338,6.241665082591467,-10.396121683220285
2019-01-02 15:20:00,2019-01-02 15:20:00,21.852801296328153,-15.241551851851852,0.0,4163.195659405786,5.231953892668184,0.0,4168.427613298454,216618248.01765272,22.0,23.0,0.2,25.0,21.0,0.2,-0.24471041137276123,6.242833269697115,-10.41126088299557
2019-01-02 15:25:00,2019-01-02 15:25:00,21.852272007744432,-15.34526249999999,0.0,4178.165437531219,5.231953892668184,0.0,4183.397391423888,217871072.26888415,22.0,23.0,0.2,25.0,21.0,0.2,-0.24483336070865852,6.244085578402746,-10.427482969826634
2019-01-02 15:30:00,2019-01-02 15:30:00,21.851712851565253,-15.458903703703697,0.0,4193.9799557302185,5.231953892668184,0.0,4199.211909622887,219128537.13352856,22.0,23.0,0.2,25.0,21.0,0.2,-0.24496324758223406,6.245409239719393,-10.44462114934228
2019-01-02 15:35:00,2019-01-02 15:35:00,21.851124912515957,-15.57865601851853,0.0,4210.608534902239,5.231953892668184,0.0,4215.840488794907,220390903.06841394,22.0,23.0,0.2,25.0,21.0,0.2,-0.24509981994791855,6.246801796529979,-10.462642285324886
2019-01-02 15:40:00,2019-01-02 15:40:00,21.85051213237466,-15.700699999999983,0.0,4227.9396904136365,5.231953892668184,0.0,4233.171644306305,221658440.80075145,22.0,23.0,0.2,25.0,21.0,0.2,-0.2452421620993618,6.248254018830238,-10.481425663136543
2019-01-02 15:45:00,2019-01-02 15:45:00,21.849878698227144,-15.821216203703727,0.0,4245.854999636331,5.231953892668184,0.0,4251.086953528999,222931303.42721727,22.0,23.0,0.2,25.0,21.0,0.2,-0.24538930135953493,6.249756077632469,-10.50084303116147
2019-01-02 15:50:00,2019-01-02 15:50:00,21.849229593886832,-15.936385185185202,0.0,4264.2135062310035,5.231953892668184,0.0,4269.445460123672,224209523.63887307,22.0,23.0,0.2,25.0,21.0,0.2,-0.2455400799959948,6.251296232363856,-10.520741692487528
2019-01-02 15:55:00,2019-01-02 15:55:00,21.84856860531613,-16.042387500000018,0.0,4282.908132473044,5.231953892668184,0.0,4288.140086365713,225493279.97849882,22.0,23.0,0.2,25.0,21.0,0.2,-0.24569361853789273,6.252865560223029,-10.541005646588742
2019-01-02 16:00:00,2019-01-02 16:00:00,21.84789603580583,-16.136666666666656,0.0,4301.930300441126,5.231953892668184,0.0,4307.162254333794,226782662.67158392,22.0,23.0,0.2,25.0,21.0,0.2,-0.2458498465000684,6.254463393516474,-10.561625647850269
2019-01-02 16:05:00,2019-01-02 16:05:00,21.847182300872362,-16.228333333333353,0.0,4322.1167430039095,5.231953892668184,0.0,4327.348696896578,228077950.65996754,22.0,23.0,0.2,25.0,21.0,0.2,-0.24601563584018035,6.256160138123818,-10.583508835020396
2019-01-02 16:10:00,2019-01-02 16:10:00,21.846447227104875,-16.319999999999993,0.0,4342.906708144954,5.231953892668184,0.0,4348.138662037622,229379441.99804902,22.0,23.0,0.2,25.0,21.0,0.2,-0.24618638105562332,6.257908810071115,-10.606047472108738
2019-01-02 16:15:00,2019-01-02 16:15:00,21.84569372510282,-16.41166666666669,0.0,4364.217875879856,5.231953892668184,0.0,4369.449829772525,230687401.78160703,22.0,23.0,0.2,25.0,21.0,0.2,-0.2463614059976326,6.259702583923499,-10.629152413696023
2019-01-02 16:20:00,2019-01-02 16:20:00,21.84492864630721,-16.50333333333333,0.0,4385.856468078913,5.231953892668184,0.0,4391.088421971582,232001870.3068868,22.0,23.0,0.2,25.0,21.0,0.2,-0.24653911914922688,6.261525225399083,-10.652613647370664
2019-01-02 16:25:00,2019-01-02 16:25:00,21.844159223319593,-16.595000000000027,0.0,4407.617926314531,5.231953892668184,0.0,4412.8498802072,233322845.13369462,22.0,23.0,0.2,25.0,21.0,0.2,-0.24671784048830836,6.26335954534521,-10.676209425552411
2019-01-02 16:30:00,2019-01-02 16:30:00,21.843392146331894,-16.686666666666667,0.0,4429.313033037346,5.231953892668184,0.0,4434.544986930015,234650336.59944236,22.0,23.0,0.2,25.0,21.0,0.2,-0.24689601601568142,6.265189599393267,-10.699734586323281
2019-01-02 16:35:00,2019-01-02 16:35:00,21.842635142090217,-16.778333333333308,0.0,4450.7232540140785,5.231953892668184,0.0,4455.955207906747,235984257.4212879,22.0,23.0,0.2,25.0,21.0,0.2,-0.24707185099534562,6.266996921394593,-10.72295212930134
2019-01-02 16:40:00,2019-01-02 16:40:00,21.84189353005206,-16.870000000000005,0.0,4471.698139941693,5.231953892668184,0.0,4476.930093834361,237324542.74302948,22.0,23.0,0.2,25.0,21.0,0.2,-0.24724410988086626,6.2687687463704265,-10.745698840204788
2019-01-02 16:45:00,2019-01-02 16:45:00,21.841172918786185,-16.961666666666645,0.0,4492.079064633147,5.231953892668184,0.0,4497.311018525816,238671015.56971675,22.0,23.0,0.2,25.0,21.0,0.2,-0.24741148999525037,6.270491583659748,-10.767802602185563
2019-01-02 16:50:00,2019-01-02 16:50:00,21.840480690382208,-17.05333333333334,0.0,4511.657241715337,5.231953892668184,0.0,4516.889195608005,240023437.55609635,22.0,23.0,0.2,25.0,21.0,0.2,-0.24757227674208787,6.272147664376789,-10.789036859984794
2019-01-02 16:55:00,2019-01-02 16:55:00,21.839819315157683,-17.144999999999982,0.0,4530.362803621077,5.231953892668184,0.0,4535.594757513745,241381530.60698187,22.0,23.0,0.2,25.0,21.0,0.2,-0.24772589642257856,6.2737309402195365,-10.809325697733282
2019-01-02 17:00:00,2019-01-02 17:00:00,21.83918837656188,-17.23589629629629,0.0,4548.207531583232,5.231953892668184,0.0,4553.4394854759,242745209.29876378,22.0,23.0,0.2,25.0,21.0,0.2,-0.24787244588146495,6.275242271428837,-10.828681756904738
2019-01-02 17:05:00,2019-01-02 17:05:00,21.838605555080846,-17.31912314814815,0.0,4564.691371450808,5.231953892668184,0.0,4569.923325343477,244113761.42578548,22.0,23.0,0.2,25.0,21.0,0.2,-0.24800781854488332,6.276639140857895,-10.846562466201373
2019-01-02 17:10:00,2019-01-02 17:10:00,21.838057249376448,-17.393599999999992,0.0,4580.199007534818,5.231953892668184,0.0,4585.430961427486,245487191.04522747,22.0,23.0,0.2,25.0,21.0,0.2,-0.24813517372144367,6.2779539833870786,-10.863384944814564
2019-01-02 17:15:00,2019-01-02 17:15:00,21.837545079957067,-17.460021296296304,0.0,4594.6846072748685,5.231953892668184,0.0,4599.916561167537,246865101.69304046,22.0,23.0,0.2,25.0,21.0,0.2,-0.2482541351020758,6.279182782298108,-10.879099343465644
2019-01-02 17:20:00,2019-01-02 17:20:00,21.837067652708924,-17.519081481481464,0.0,4608.187600151631,5.231953892668184,0.0,4613.4195540443,248247206.4158087,22.0,23.0,0.2,25.0,21.0,0.2,-0.248365026578805,6.280328759623458,-10.893748313667757
2019-01-02 17:25:00,2019-01-02 17:25:00,21.836622912172118,-17.571474999999992,0.0,4620.766120384553,5.231953892668184,0.0,4625.998074277221,249633219.7389233,22.0,23.0,0.2,25.0,21.0,0.2,-0.24846832564336446,6.281396740224039,-10.907394814501261
2019-01-02 17:30:00,2019-01-02 17:30:00,21.836209069304005,-17.617896296296294,0.0,4632.470767159469,5.231953892668184,0.0,4637.702721052137,251022872.3549729,22.0,23.0,0.2,25.0,21.0,0.2,-0.2485644478970151,6.2823909245801985,-10.920093645632335
