,timestamp,T1,T2,T3,T4,T5,RadTemp1,RadTemp2,RadTemp3,RadTemp4,RadTemp5,u1,u2,u3,u4,u5,ZN1_Cooling_Rate,ZN2_Cooling_Rate,ZN3_Cooling_Rate,ZN4_Cooling_Rate,ZN5_Cooling_Rate,ZN1_Heating_Rate,ZN2_Heating_Rate,ZN3_Heating_Rate,ZN4_Heating_Rate,ZN5_Heating_Rate,vdot1,vdot2,vdot3,vdot4,vdot5,Tsetpoint_cooling,Tsetpoint_heating
0,11/06/2019 09:00:00,23.61239593905962,22.6498251918639,22.97962107317547,22.80204054831093,23.08476337588549,22.53836153693695,21.72886645321658,21.85632957313063,21.82223362430659,21.90668264541247,0.4206657370702914,0.29168655504497953,0.4359338788257286,0.45557104302375423,0.09571279410144751,536.933785031717,221.0513264417295,44.17839254005867,289.6170961514708,9.725881556967579,0.0,0.0,0.0,0.0,0.0,0.4206657370702914,0.29168655504497953,0.4359338788257286,0.45557104302375423,0.09571279410144751,25,21
1,11/06/2019 09:01:00,23.61790707509056,22.65737632867556,22.98673351544538,22.80858513132351,23.09184060068715,22.54342125566724,21.73606581544777,21.86314419219277,21.82852111148315,21.91350269666293,0.29955891025007064,0.16113862066702578,0.4840048573639735,0.08782503476401066,0.42726434823783616,537.3384444441381,221.4680520598631,44.40836964746086,289.9894562067411,9.954422902139413,0.0,0.0,0.0,0.0,0.0,0.29955891025007064,0.16113862066702578,0.4840048573639735,0.08782503476401066,0.42726434823783616,25,21
2,11/06/2019 09:02:00,23.62332031113549,22.66484314695551,22.99378524193174,22.81507779425427,23.0988635421419,22.54845418640063,21.74324299426765,21.86993585344295,21.83478815854479,21.92030089814324,0.03581902893801031,0.22548998452187452,0.38372000845649373,0.4762045900161352,0.10127284140641479,537.7352010244067,221.879688476587,44.63600597492041,290.3580415246042,10.18070632131821,0.0,0.0,0.0,0.0,0.0,0.03581902893801031,0.22548998452187452,0.38372000845649373,0.4762045900161352,0.10127284140641479,25,21
3,11/06/2019 09:03:00,23.62864421438189,22.6722338671483,23.00078146945923,22.82152246982139,23.10583697446944,22.55345950739301,21.7503973947111,21.87670533283555,21.84103518368276,21.92707825157343,0.08851353336632295,0.13869120163997228,0.023955304661242405,0.03964917124784301,0.4150214372647747,538.127143465339,222.2895410323345,44.86327541236187,290.7248370836242,10.40689543986628,0.0,0.0,0.0,0.0,0.0,0.08851353336632295,0.13869120163997228,0.023955304661242405,0.03964917124784301,0.4150214372647747,25,21
4,11/06/2019 09:04:00,23.63388893447218,22.67955781755265,23.00772833530224,22.82792428099217,23.11276641241414,22.55843797876426,21.75752976916379,21.88345308637955,21.84726245222287,21.93383504070337,0.19295843913910815,0.0777542056453665,0.3341555754009439,0.11887026634545728,0.31438442538349926,538.5154505581622,222.6985206491372,45.09066861447809,291.0904568479154,10.63343562129012,0.0,0.0,0.0,0.0,0.0,0.19295843913910815,0.0777542056453665,0.3341555754009439,0.11887026634545728,0.31438442538349926,25,21
5,11/06/2019 09:05:00,23.63906322603535,22.6868229040378,23.01463108788607,22.83428760384666,23.11965645401853,22.56339129641362,21.76464258960588,21.89018091371495,21.85347192832676,21.94057319063384,0.01986521176575029,0.3737444839385631,0.42039840974973247,0.2286447931026922,0.37653248390793775,538.9004560523081,223.1066263846205,45.31810142191443,291.4549617454641,10.86017391534551,0.0,0.0,0.0,0.0,0.0,0.01986521176575029,0.3737444839385631,0.42039840974973247,0.2286447931026922,0.37653248390793775,25,21
6,11/06/2019 09:06:00,23.64417412280701,22.6940353982379,23.02149387198106,22.84061581515211,23.12651065486045,22.56831963882478,21.77173509935701,21.89688825556888,21.85966259992604,21.94729190409677,0.25160261909444365,0.2472761239469755,0.40727641802962544,0.28462023767879113,0.2521005172923418,539.2822795923339,223.5136919081215,45.54538662561117,291.8182876219153,11.0868780334913,0.0,0.0,0.0,0.0,0.0,0.25160261909444365,0.2472761239469755,0.40727641802962544,0.28462023767879113,0.2521005172923418,25,21
7,11/06/2019 09:07:00,23.64922618845532,22.70119962844814,23.02831918311193,22.84691116826066,23.13333129459629,22.57320130248639,21.77879438757117,21.90356205049364,21.86582779808248,21.95398291980283,0.33561836171140547,0.4145632132278071,0.27339145458926717,0.09096704654330612,0.14904984534262417,539.6606638651037,223.9193354812778,45.77211550838365,292.1802716794691,11.31319140522464,0.0,0.0,0.0,0.0,0.0,0.33561836171140547,0.4145632132278071,0.27339145458926717,0.09096704654330612,0.14904984534262417,25,21
8,11/06/2019 09:08:00,23.65422330082979,22.70831922316841,23.03510908827851,22.85317552096583,23.14012026481574,22.57805943528739,21.78583420570501,21.91021589632563,21.87197479091221,21.96065509901532,0.49373070553736614,0.02632717328863965,0.18603879649732957,0.3174046021145971,0.23854454691567073,540.0357399120494,224.3235413059101,45.99823133540212,292.540919170593,11.53904736013465,0.0,0.0,0.0,0.0,0.0,0.49373070553736614,0.02632717328863965,0.18603879649732957,0.3174046021145971,0.23854454691567073,25,21
9,11/06/2019 09:09:00,23.65916946096854,22.7153977305227,23.04186580391798,22.85941069077321,23.14687948537015,22.58289409845071,21.7928552345682,21.91685019195999,21.87810386582797,21.96730881735569,0.23473709721316993,0.3559667960190559,0.3699430880678345,0.2992008588229333,0.24740417677760956,540.4078485443897,224.7264916251097,46.22385630601639,292.9003263542972,11.76452249842623,0.0,0.0,0.0,0.0,0.0,0.23473709721316993,0.3559667960190559,0.3699430880678345,0.2992008588229333,0.24740417677760956,25,21
