,timestamp,T1,T2,T3,T4,T5,RadTemp1,RadTemp2,RadTemp3,RadTemp4,RadTemp5,u1,u2,u3,u4,u5,ZN1_Cooling_Rate,ZN2_Cooling_Rate,ZN3_Cooling_Rate,ZN4_Cooling_Rate,ZN5_Cooling_Rate,ZN1_Heating_Rate,ZN2_Heating_Rate,ZN3_Heating_Rate,ZN4_Heating_Rate,ZN5_Heating_Rate,vdot1,vdot2,vdot3,vdot4,vdot5,Tsetpoint_cooling,Tsetpoint_heating
14,02/06/2019 09:14:00,20.99974295368566,20.9991184571475,21.00022996217764,20.32679142257653,20.21711987221731,18.27275278835423,17.30601957665803,17.70927193522136,16.160083961152,15.91143108413808,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2527.5088017925,4313.142423652505,2000.055884993026,5372.147420857935,3534.482804216055,1,1,1,1,1,25,21
15,02/06/2019 09:15:00,21.00013060652055,21.00007988321883,21.00022460466968,20.44572688366544,20.34320289716207,18.30218964338871,17.37378355899202,17.74791242736258,16.21751823261647,15.97299902448162,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1665.542628085002,4256.30166812671,1959.565154538858,5370.164915239098,3534.881241231129,1,1,1,1,1,25,21
16,02/06/2019 09:16:00,21.00017774122197,21.00009799772346,21.00021941051939,20.55015630810342,20.45355012387926,18.32358173064462,17.43128774346964,17.7857598177836,16.27239799332218,16.03183009395286,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2220.081088435823,4412.633234269925,1920.177395630201,5368.563807595445,3535.171155453505,1,1,1,1,1,25,21
17,02/06/2019 09:17:00,21.00015987393596,21.00009403590624,21.00021434573422,20.64290736079468,20.55133153436975,18.34449161483273,17.48696342943868,17.82299378737751,16.32512960434212,16.08837966342313,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1988.167990482326,4170.525411280684,1881.638596605144,5367.273935851359,3535.379739272975,1,1,1,1,1,25,21
18,02/06/2019 09:18:00,21.00015692670036,21.00009296071116,21.00020939368268,20.72624829142541,20.63907013790007,18.36498061967759,17.54137060571433,17.8597246898184,16.37605410628828,16.14302623248641,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1949.499615539653,4076.801973643808,1843.810903742136,5366.236259422483,3535.525057705117,1,1,1,1,1,25,21
19,02/06/2019 09:19:00,21.00015413209711,21.00009198995615,21.00020471143156,20.80202457124812,20.71880347544622,18.38497579756159,17.59375042623245,17.89392145831457,16.42570948658212,16.19636222576949,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1911.590285517619,3988.541218035522,1808.120189133097,5365.398538489169,3535.615698496747,1,1,1,1,1,25,21
20,02/06/2019 09:20:00,21.0001514079005,21.00009104830934,21.00020017894232,20.87171820067508,20.79215425342493,18.40477383509051,17.64477773163036,17.92770416845239,16.47408047007062,16.24836632223054,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1874.710631199961,3903.970231703867,1773.510491704616,5364.721930501245,3535.663070322846,1,1,1,1,1,25,21
21,02/06/2019 09:21:00,21.00014870434982,21.00009006504943,21.00019573826685,20.93650535648569,20.86039839195887,18.4244061723926,17.69574166534194,17.96107076818407,16.5213710216922,16.29925544315802,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1838.2330717144,3819.892012754551,1739.452945147814,5364.177859635611,3535.679481528407,1,1,1,1,1,25,21
22,02/06/2019 09:22:00,21.00014602105501,21.00008905849076,21.00019138565582,20.99732002097913,20.92453975844936,18.4438946394116,17.74617673257808,17.99404416189178,16.56774194999885,16.34919974145338,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1802.150881373947,3737.025709107605,1705.932314561265,5363.743547451981,3535.674486550362,1,1,1,1,1,25,21
23,02/06/2019 09:23:00,21.00014335593374,21.00008803144273,21.00018711785074,21.00041084912247,20.98537170053666,18.46325031004755,17.79614509382021,18.02663814684665,16.61332486820985,16.39833706576557,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1766.433529467137,3655.424331159415,1672.926783741288,4602.873008478638,3535.654909017249,1,1,1,1,1,25,21
24,02/06/2019 09:24:00,21.000140707989,21.0000869835195,21.00018293239473,21.00048414282142,20.99992647098928,18.48247853122342,17.84568815201071,18.05886123220755,16.65042741991846,16.44242518394722,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1731.065121517776,3575.000189301911,1640.421595166663,4951.072785046406,3179.184811039476,1,1,1,1,1,25,21
25,02/06/2019 09:25:00,21.00013815482379,21.00008596533426,21.00017891886623,21.00046685408486,21.00026662991987,18.50082530923875,17.89306053587092,18.08955174081587,16.68548079283014,16.48315832989779,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1697.002548988768,3497.778795671078,1609.246399879815,4776.832596959155,3246.258969602914,1,1,1,1,1,25,21
26,02/06/2019 09:26:00,21.00013315204824,21.00008390600541,21.00017119041173,21.00045128689231,21.00026485222769,18.53711589989071,17.98657855882892,18.14974692681586,16.75329721597738,16.55821713549452,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1630.542647869947,3347.966607218724,1548.937350063274,4647.148538957361,3144.661768821793,1,1,1,1,1,25,21
27,02/06/2019 09:27:00,21.00013067963189,21.00008284993943,21.0001674415011,21.00044414035576,21.00026066011768,18.55504664903048,18.0327800779884,18.17928051249114,16.78631854729924,16.59462285601673,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1597.85084308247,3274.61097352916,1519.50422991654,4587.490333951818,3102.994635463897,1,1,1,1,1,25,21
28,02/06/2019 09:28:00,21.00012822706958,21.00008290013445,21.00016376694582,21.00043714413362,21.00025661930004,18.57283119681172,18.04427347511793,18.20844498702352,16.81884643437908,16.63043640080161,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1565.520984271828,3247.074592432424,1490.539650461514,4528.922181061635,3062.546808028118,1,1,1,1,1,25,21
29,02/06/2019 09:29:00,21.00012579486609,21.00008185564317,21.00016025626491,21.00043030593973,21.00025267485454,18.5904664696481,18.09065140822432,18.23600251699974,16.85080111888548,16.66558906818207,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1533.556204194268,3176.712699271252,1462.888993232582,4471.543632290579,3022.986150869851,1,1,1,1,1,25,21
