,timestamp,T1,T1_Rad,Toutdoor,CoolingPower,HeatingPower,FanPower,PumpPower,TotalHVACPower,TotalHVACEnergy,HeatingSetpoint,CoolingSetpoint,FanControlInput,u_CoolingSetpoint,u_HeatingSetpoint,u_FanOverride,PMV,PPD,Reward
2019-01-02 09:05:00,2019-01-02 09:05:00,20.819192185449594,15.000577612162942,-12.800000000000011,0.0,5113.75637112258,58.11543367346943,0.0,5171.87180479605,158773689.35992414,21.0,25.0,0.45,25.0,21.0,0.45,-0.8569873361139119,20.499790483513962,-25.67166228831001
2019-01-02 09:10:00,2019-01-02 09:10:00,20.81958558382331,15.023403419945737,-12.800000000000011,0.0,5102.629952471999,58.11543367346943,0.0,5160.745386145469,160323572.69472212,21.0,25.0,0.45,25.0,21.0,0.45,-0.8550004208042664,20.427544052532113,-25.58828943867758
2019-01-02 09:15:00,2019-01-02 09:15:00,20.819982786453295,15.046348213556087,-12.800000000000011,0.0,5091.395938694689,58.11543367346943,0.0,5149.511372368159,161870100.14665514,21.0,25.0,0.45,25.0,21.0,0.45,-0.8530024667575294,20.35506146381279,-25.504572836180948
2019-01-02 09:20:00,2019-01-02 09:20:00,20.820383485065463,15.06942485766001,-12.800000000000011,0.0,5080.063048653572,58.11543367346943,0.0,5138.178482327042,163413241.24785548,21.0,25.0,0.45,25.0,21.0,0.45,-0.8509924225460114,20.282307588527885,-25.420486070854928
2019-01-02 09:25:00,2019-01-02 09:25:00,20.82078699665726,15.092625158604392,-12.800000000000011,0.0,5068.650599592601,58.11543367346943,0.0,5126.766033266071,164952969.96353903,21.0,25.0,0.45,25.0,21.0,0.45,-0.848971071862708,20.209313861156772,-25.336079894422845
2019-01-02 09:30:00,2019-01-02 09:30:00,20.821191050560685,15.115886514656438,-12.800000000000011,0.0,5057.222812425065,58.11543367346943,0.0,5115.338246098535,166489273.39130905,21.0,25.0,0.45,25.0,21.0,0.45,-0.8469440325884843,20.136285430079084,-25.25162367617762
2019-01-02 09:35:00,2019-01-02 09:35:00,20.82159304740702,15.139092881211013,-12.800000000000011,0.0,5045.853204649924,58.11543367346943,0.0,5103.968638323394,168022154.72982574,21.0,25.0,0.45,25.0,21.0,0.45,-0.8449215002810666,20.06358989857894,-25.167558536902334
2019-01-02 09:40:00,2019-01-02 09:40:00,20.82199232984857,15.162176888532144,-12.800000000000011,0.0,5034.560367919244,58.11543367346943,0.0,5092.6758015927135,169551632.25654876,21.0,25.0,0.45,25.0,21.0,0.45,-0.8429092786374368,19.991434132141976,-25.084109933734688
2019-01-02 09:45:00,2019-01-02 09:45:00,20.82238832905398,15.185113416563127,-12.800000000000011,0.0,5023.360390392518,58.11543367346943,0.0,5081.475824065988,171077735.55808112,21.0,25.0,0.45,25.0,21.0,0.45,-0.8409095841744187,19.9198948713249,-25.001370695390886
2019-01-02 09:50:00,2019-01-02 09:50:00,20.822780066066173,15.207872295920595,-12.800000000000011,0.0,5012.280959744608,58.11543367346943,0.0,5070.396393418077,172600459.1685393,21.0,25.0,0.45,25.0,21.0,0.45,-0.8389251217813835,19.849065539165665,-24.919461932583744
2019-01-02 09:55:00,2019-01-02 09:55:00,20.82316636142133,15.230413956830887,-12.800000000000011,0.0,5001.3554345482735,58.11543367346943,0.0,5059.470868221743,174119875.98498464,21.0,25.0,0.45,25.0,21.0,0.45,-0.8369594239944949,19.779068119302067,-24.838538987523812
2019-01-02 10:00:00,2019-01-02 10:00:00,20.82354829292194,15.252689964624949,-12.799409259259278,0.0,4990.553331500643,58.11543367346943,0.0,5048.668765174113,175636051.166201,21.0,25.0,0.45,25.0,21.0,0.45,-0.8350164550739472,19.710038786671674,-24.758707551845788
2019-01-02 10:05:00,2019-01-02 10:05:00,20.823944146207566,15.274685926095515,-12.79338726851853,0.0,4979.357480998132,58.11543367346943,0.0,5037.472914671602,177148944.00859746,21.0,25.0,0.45,25.0,21.0,0.45,-0.8330948361919102,19.64192329503844,-24.679396209710042
2019-01-02 10:10:00,2019-01-02 10:10:00,20.824349107129535,15.296412536912953,-12.782399999999996,0.0,4967.904040780822,58.11543367346943,0.0,5026.019474454291,178658450.54544446,21.0,25.0,0.45,25.0,21.0,0.45,-0.8311943635566332,19.574709403257785,-24.600728877712076
2019-01-02 10:15:00,2019-01-02 10:15:00,20.824756738834935,15.317855472855683,-12.768357175925928,0.0,4956.375063254356,58.11543367346943,0.0,5014.490496927826,180164502.67371145,21.0,25.0,0.45,25.0,21.0,0.45,-0.8293171869024586,19.508467941410245,-24.522958438338073
2019-01-02 10:20:00,2019-01-02 10:20:00,20.8251601939358,15.338986064492929,-12.753168518518521,0.0,4944.964211916737,58.11543367346943,0.0,5003.079645590207,181667106.63480285,21.0,25.0,0.45,25.0,21.0,0.45,-0.827466732645214,19.44331402098642,-24.44639366657663
2019-01-02 10:25:00,2019-01-02 10:25:00,20.82555230646335,15.3597634563356,-12.738743750000026,0.0,4933.874160632504,58.11543367346943,0.0,4991.989594305974,183166330.0955139,21.0,25.0,0.45,25.0,21.0,0.45,-0.8256475086855534,19.37939971788728,-24.371389312193255
2019-01-02 10:30:00,2019-01-02 10:30:00,20.825925662339046,15.380134502465069,-12.72699259259258,0.0,4923.3146005118415,58.11543367346943,0.0,4981.430034185311,184662302.51062483,21.0,25.0,0.45,25.0,21.0,0.45,-0.823865104140269,19.31691369749325,-24.29834373167856
2019-01-02 10:35:00,2019-01-02 10:35:00,20.82627244605777,15.400023046595777,-12.719824768518492,0.0,4913.506576143836,58.11543367346943,0.0,4971.622009817306,186155213.1047647,21.0,25.0,0.45,25.0,21.0,0.45,-0.8221271222834637,19.25611348425565,-24.227735494072956
2019-01-02 10:40:00,2019-01-02 10:40:00,20.82658659789928,15.419390265691959,-12.719150000000013,0.0,4904.621473555739,58.11543367346943,0.0,4962.736907229209,187645322.33731127,21.0,25.0,0.45,25.0,21.0,0.45,-0.8204377495938794,19.19713542942624,-24.159872336655447
2019-01-02 10:45:00,2019-01-02 10:45:00,20.82686115307962,15.438213005746604,-12.72687800925928,0.0,4896.856276536021,58.11543367346943,0.0,4954.971710209491,189132922.85132796,21.0,25.0,0.45,25.0,21.0,0.45,-0.8187999729066013,19.140073208240196,-24.095044918449688
2019-01-02 10:50:00,2019-01-02 10:50:00,20.827086788620193,15.456385812903136,-12.744918518518546,0.0,4890.47466528748,58.11543367346943,0.0,4948.59009896095,190618396.18361428,21.0,25.0,0.45,25.0,21.0,0.45,-0.8172241080579405,19.085274595881216,-24.033864694842165
2019-01-02 10:55:00,2019-01-02 10:55:00,20.82725345507947,15.473729152974215,-12.775181250000003,0.0,4885.7608664391855,58.11543367346943,0.0,4943.876300112655,192102205.07352823,21.0,25.0,0.45,25.0,21.0,0.45,-0.8157268741181449,19.033307099842133,-23.97718339995479
2019-01-02 11:00:00,2019-01-02 11:00:00,20.82734887453711,15.490002854146837,-12.819535185185202,0.0,4883.062134304009,58.11543367346943,0.0,4941.177567977479,193584898.85312563,21.0,25.0,0.45,25.0,21.0,0.45,-0.8143304701715407,18.984924389447045,-23.926101957424525
2019-01-02 11:05:00,2019-01-02 11:05:00,20.82733691933123,15.504333520997193,-12.878265509259279,0.0,4883.400261338934,58.11543367346943,0.0,4941.515695012404,195067223.76883858,21.0,25.0,0.45,25.0,21.0,0.45,-0.8131143310478913,18.9428544347234,-23.884370129735807
2019-01-02 11:10:00,2019-01-02 11:10:00,20.827209530661946,15.515629492564528,-12.949599999999975,0.0,4887.0031731974805,58.11543367346943,0.0,4945.11860687095,196550163.15460682,21.0,25.0,0.45,25.0,21.0,0.45,-0.8121724656987637,18.910315275706466,-23.855433882577415
2019-01-02 11:15:00,2019-01-02 11:15:00,20.826978235201466,15.523596542110852,-13.03162893518521,0.0,4893.544862988845,58.11543367346943,0.0,4951.660296662315,198034647.9170268,21.0,25.0,0.45,25.0,21.0,0.45,-0.811528321613124,18.88808319729479,-23.839743493957105
2019-01-02 11:20:00,2019-01-02 11:20:00,20.82666064640398,15.528416283171907,-13.12244259259262,0.0,4902.527172412698,58.11543367346943,0.0,4960.642606086168,199521489.74443617,21.0,25.0,0.45,25.0,21.0,0.45,-0.811164008345574,18.875516984400306,-23.836159590486474
2019-01-02 11:25:00,2019-01-02 11:25:00,20.82627573043277,15.530490300025463,-13.220131250000009,0.0,4913.413684729759,58.11543367346943,0.0,4971.5291184032285,201011340.49714184,21.0,25.0,0.45,25.0,21.0,0.45,-0.8110427143065579,18.8713344459441,-23.84286356434733
2019-01-02 11:30:00,2019-01-02 11:30:00,20.825841530274317,15.53028513045382,-13.322785185185182,0.0,4925.69409325163,58.11543367346943,0.0,4983.8095269251,202504700.38295045,21.0,25.0,0.45,25.0,21.0,0.45,-0.8111222149174555,18.874075766679724,-23.857885293604824
2019-01-02 11:35:00,2019-01-02 11:35:00,20.82537414538683,15.528245863947916,-13.428494675925947,0.0,4938.913059766382,58.11543367346943,0.0,4997.028493439851,204001931.00292063,21.0,25.0,0.45,25.0,21.0,0.45,-0.8113623721951728,18.882358430277037,-23.879386923716886
2019-01-02 11:40:00,2019-01-02 11:40:00,20.824888281716426,15.524774226072566,-13.535349999999994,0.0,4952.654658525331,58.11543367346943,0.0,5010.770092198801,205503267.978197,21.0,25.0,0.45,25.0,21.0,0.45,-0.8117269266127787,18.894936012376093,-23.905706104574893
2019-01-02 11:45:00,2019-01-02 11:45:00,20.82439801149559,15.520257557183982,-13.641441435185186,0.0,4966.520886993446,58.11543367346943,0.0,5024.636320666916,207008771.40370202,21.0,25.0,0.45,25.0,21.0,0.45,-0.812180930378678,18.910607543297445,-23.93524386396436
2019-01-02 11:50:00,2019-01-02 11:50:00,20.82391715369255,15.515062985609916,-13.744859259259272,0.0,4980.120905665302,58.11543367346943,0.0,5038.236339338772,208518352.02575436,21.0,25.0,0.45,25.0,21.0,0.45,-0.8126911920829687,18.928231385667402,-23.966467725006176
2019-01-02 11:55:00,2019-01-02 11:55:00,20.82345946642505,15.509551808404296,-13.84369375,0.0,4993.0655960592085,58.11543367346943,0.0,5051.181029732678,210031907.40562615,21.0,25.0,0.45,25.0,21.0,0.45,-0.8132250291980985,18.946681242395712,-23.99786227212839
2019-01-02 12:00:00,2019-01-02 12:00:00,20.823034477666113,15.504107417098794,-13.937257407407401,0.0,5005.085480150348,58.11543367346943,0.0,5063.200913823818,211549166.59967,21.0,25.0,0.45,25.0,21.0,0.45,-0.8137484919958599,18.964784216700465,-24.027985130524286
2019-01-02 12:05:00,2019-01-02 12:05:00,20.822596359965075,15.498763438916967,-14.03494606481479,0.0,5017.476687856453,58.11543367346943,0.0,5075.592121529923,213070035.0338408,21.0,25.0,0.45,25.0,21.0,0.45,-0.8142652736063845,18.982667460900103,-24.058259582430026
2019-01-02 12:10:00,2019-01-02 12:10:00,20.822141801262774,15.493229544980466,-14.13760000000002,0.0,5030.332893578118,58.11543367346943,0.0,5088.448327251588,214594744.53841606,21.0,25.0,0.45,25.0,21.0,0.45,-0.8148005206664295,19.001201564328852,-24.08964989158044
